George 512 32 4 1271.5928554534912
George 512 32 4 528.2037258148193
George 512 32 4 535.9320640563965
George 128 4 4 711.951494216919
George 128 4 4 2440.2761459350586
George 128 4 4 1151.7679691314697
George 128 4 4 1447.81494140625
George 256 16 4 1247.9982376098633
George 256 16 4 688.2240772247314
George 256 16 4 568.9175128936768
George 256 16 4 791.0711765289307
George 64 8 4 752.220869064331
George 64 8 4 935.46462059021
George 64 8 4 864.0575408935547
George 64 8 4 888.0951404571533
